453,linear,100,4400,17367,2026-08-01T19:34:28.359529400
454,binary,100,5114300,17367,2026-08-01T19:34:28.367542800
455,binary,100,82600,17367,2026-08-01T19:34:28.370538300
456,binary,100,104600,17367,2026-08-01T19:34:28.374175
457,selection,100,222700,17367,2026-08-01T19:34:28.376537300
458,selection,100,194400,17367,2026-08-01T19:34:28.377532800
459,selection,100,241000,17367,2026-08-01T19:34:28.378528300
460,insertion,100,195000,17367,2026-08-01T19:34:28.380525700
461,insertion,100,170400,17367,2026-08-01T19:34:28.381525500
462,insertion,100,148900,17367,2026-08-01T19:34:28.382527200
463,merge,100,144700,17367,2026-08-01T19:34:28.383760
464,merge,100,113100,17367,2026-08-01T19:34:28.384532800
465,merge,100,61600,17367,2026-08-01T19:34:28.385532600
466,quick,100,96700,17367,2026-08-01T19:34:28.386531800
467,quick,100,118200,17367,2026-08-01T19:34:28.388530700
468,quick,100,173700,17367,2026-08-01T19:34:28.389530500
469,linear,500,9800,17367,2026-08-01T19:34:28.390528
470,linear,500,10600,17367,2026-08-01T19:34:28.391525500
471,linear,500,12100,17367,2026-08-01T19:34:28.392531900
472,binary,500,501400,17367,2026-08-01T19:34:28.394533900
473,binary,500,376400,17367,2026-08-01T19:34:28.396529400
474,binary,500,439800,17367,2026-08-01T19:34:28.397538100
475,selection,500,4189500,17367,2026-08-01T19:34:28.403530200
476,selection,500,1063600,17367,2026-08-01T19:34:28.407531700
477,selection,500,2008900,17367,2026-08-01T19:34:28.410541400
478,insertion,500,3126600,17367,2026-08-01T19:34:28.415534700
479,insertion,500,621400,17408,2026-08-01T19:34:28.417533200
480,insertion,500,485800,17408,2026-08-01T19:34:28.419528900
481,merge,500,174800,17408,2026-08-01T19:34:28.421534100
482,merge,500,250800,17408,2026-08-01T19:34:28.422529200
483,merge,500,263400,17408,2026-08-01T19:34:28.427534600
484,quick,500,262100,17408,2026-08-01T19:34:28.429561300
485,quick,500,92000,17408,2026-08-01T19:34:28.430530
486,quick,500,140000,17408,2026-08-01T19:34:28.432534500
487,linear,1000,147400,17408,2026-08-01T19:34:28.435526500
488,linear,1000,22800,17899,2026-08-01T19:34:28.438553500
489,linear,1000,24100,17899,2026-08-01T19:34:28.440537700
490,binary,1000,1016400,17899,2026-08-01T19:34:28.443542
491,binary,1000,1053000,17899,2026-08-01T19:34:28.445538100
492,binary,1000,500700,17899,2026-08-01T19:34:28.447532600
493,selection,1000,4182100,17899,2026-08-01T19:34:28.453537
494,selection,1000,4274700,17899,2026-08-01T19:34:28.459530200
495,selection,1000,3266300,17899,2026-08-01T19:34:28.464545100
496,insertion,1000,809600,17899,2026-08-01T19:34:28.467540900
497,insertion,1000,723100,17899,2026-08-01T19:34:28.469541400
498,insertion,1000,809800,17899,2026-08-01T19:34:28.473536200
499,merge,1000,245400,17899,2026-08-01T19:34:28.474529100
500,merge,1000,237100,17899,2026-08-01T19:34:28.476537
501,merge,1000,248900,17899,2026-08-01T19:34:28.477530600
502,quick,1000,206000,17899,2026-08-01T19:34:28.479526400
503,quick,1000,212000,17899,2026-08-01T19:34:28.480526400
504,quick,1000,212100,17899,2026-08-01T19:34:28.481527600
505,linear,5000,83300,17899,2026-08-01T19:34:28.482526100
506,linear,5000,86400,17899,2026-08-01T19:34:28.483529300
507,linear,5000,90100,17899,2026-08-01T19:34:28.485528300
508,binary,5000,2836400,17899,2026-08-01T19:34:28.489533
509,binary,5000,934200,17899,2026-08-01T19:34:28.492529300
510,binary,5000,960600,17899,2026-08-01T19:34:28.494754200
511,selection,5000,83474700,17899,2026-08-01T19:34:28.580553300
512,selection,5000,33890000,17899,2026-08-01T19:34:28.616556900
513,selection,5000,37223200,17899,2026-08-01T19:34:28.656541200
514,insertion,5000,14785900,17899,2026-08-01T19:34:28.674523300
515,insertion,5000,12326600,17899,2026-08-01T19:34:28.688532200
516,insertion,5000,4420300,17899,2026-08-01T19:34:28.693523400
517,merge,5000,1248400,17899,2026-08-01T19:34:28.696527600
518,merge,5000,1152200,17899,2026-08-01T19:34:28.699522800
519,merge,5000,1146100,17899,2026-08-01T19:34:28.701522600
520,quick,5000,1094300,18410,2026-08-01T19:34:28.703830500
521,quick,5000,916200,18410,2026-08-01T19:34:28.706536
522,quick,5000,998700,18410,2026-08-01T19:34:28.708530700
523,linear,10000,74800,18410,2026-08-01T19:34:28.710542300
524,linear,10000,56300,18410,2026-08-01T19:34:28.713579
525,linear,10000,87500,18410,2026-08-01T19:34:28.715537100
526,binary,10000,3215400,18410,2026-08-01T19:34:28.722549300
527,binary,10000,2837500,18410,2026-08-01T19:34:28.727550300
528,binary,10000,1460200,18410,2026-08-01T19:34:28.730528700
529,selection,10000,142351100,18410,2026-08-01T19:34:28.874526700
530,selection,10000,113730200,18410,2026-08-01T19:34:28.989532500
531,selection,10000,64430400,18410,2026-08-01T19:34:29.058511200
532,insertion,10000,21789100,18410,2026-08-01T19:34:29.084496300
533,insertion,10000,22586300,18449,2026-08-01T19:34:29.108500100
534,insertion,10000,21113700,18488,2026-08-01T19:34:29.131514
535,merge,10000,3004200,18566,2026-08-01T19:34:29.136503400
536,merge,10000,2009400,18645,2026-08-01T19:34:29.141497400
537,merge,10000,1842700,18723,2026-08-01T19:34:29.144605300
538,quick,10000,1620500,18762,2026-08-01T19:34:29.147498100
539,quick,10000,1515300,18801,2026-08-01T19:34:29.150496200
540,quick,10000,1779100,18840,2026-08-01T19:34:29.152496200
